year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,9,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9237.00,1183.00,386.45,68.11,208.61,0.81,519.02,37.00,15.00,127138.00,59816.00,6899.00,8758.00,50.00,51615.00
2025,9,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2727.00,758.00,168.46,30.53,263.39,0.13,295.49,24.00,7.00,54811.00,16003.00,1906.00,10434.00,10.00,26458.00
2025,9,AA,American Airlines Network,DEN,"Denver, CO: Denver International",724.00,174.00,55.94,6.92,64.21,1.00,45.93,8.00,0.00,10622.00,3026.00,565.00,3080.00,25.00,3926.00
2025,9,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12848.00,2531.00,718.36,179.94,613.11,4.74,1014.85,342.00,84.00,271150.00,96084.00,20759.00,42548.00,186.00,111573.00
2025,9,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",422.00,71.00,28.43,2.10,15.31,0.00,25.16,5.00,0.00,3561.00,1375.00,144.00,649.00,0.00,1393.00
2025,9,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",461.00,120.00,30.08,6.60,48.72,0.34,34.26,6.00,3.00,8612.00,2213.00,451.00,3404.00,13.00,2531.00
2025,9,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",412.00,76.00,25.54,2.12,20.67,0.00,27.67,6.00,0.00,3966.00,1339.00,190.00,737.00,0.00,1700.00
2025,9,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",89.00,14.00,4.40,0.50,3.35,0.00,5.75,2.00,0.00,1251.00,558.00,57.00,142.00,0.00,494.00
2025,9,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",618.00,162.00,62.65,11.34,31.53,1.00,55.48,10.00,0.00,12479.00,4014.00,1215.00,1293.00,23.00,5934.00
2025,9,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1129.00,196.00,62.51,10.85,58.26,1.73,62.64,7.00,7.00,16008.00,5351.00,1312.00,2875.00,71.00,6399.00
2025,9,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1108.00,280.00,97.88,11.53,78.67,1.20,90.72,13.00,2.00,18903.00,5381.00,2103.00,4261.00,32.00,7126.00
2025,9,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2210.00,439.00,187.77,13.14,91.28,1.00,145.80,17.00,0.00,37206.00,15256.00,1767.00,4200.00,20.00,15963.00
2025,9,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1312.00,290.00,106.58,21.45,75.26,3.12,83.58,12.00,12.00,20449.00,6229.00,2791.00,4198.00,206.00,7025.00
2025,9,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1372.00,322.00,108.22,16.05,102.29,0.60,94.83,7.00,3.00,20300.00,7876.00,1240.00,4374.00,53.00,6757.00
2025,9,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4241.00,760.00,251.18,20.74,227.00,3.45,257.63,30.00,24.00,59355.00,21104.00,1942.00,9501.00,160.00,26648.00
2025,9,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",402.00,98.00,41.86,3.11,27.22,0.00,25.81,4.00,2.00,6771.00,2750.00,126.00,1745.00,0.00,2150.00
2025,9,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",5103.00,1234.00,300.64,39.32,439.80,2.32,451.91,21.00,13.00,109308.00,38392.00,3693.00,19037.00,111.00,48075.00
2025,9,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4221.00,830.00,249.35,46.80,232.85,0.40,300.60,25.00,2.00,73022.00,31071.00,3540.00,8820.00,6.00,29585.00
2025,9,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3784.00,605.00,230.66,27.06,117.29,1.00,228.99,64.00,40.00,68544.00,26762.00,10833.00,5167.00,18.00,25764.00
2025,9,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",725.00,181.00,69.05,8.34,56.21,0.00,47.40,9.00,9.00,13119.00,5059.00,828.00,3200.00,0.00,4032.00
2025,9,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",547.00,106.00,47.19,2.90,23.07,0.00,32.84,5.00,0.00,7606.00,3850.00,144.00,1033.00,0.00,2579.00
2025,9,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",976.00,202.00,82.91,9.22,51.45,1.00,57.43,7.00,1.00,13513.00,5212.00,1090.00,2401.00,153.00,4657.00
2025,9,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",286.00,80.00,29.92,1.44,10.19,0.00,38.46,3.00,0.00,5313.00,1831.00,173.00,824.00,0.00,2485.00
2025,9,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",976.00,205.00,78.95,10.44,45.09,0.00,70.52,5.00,0.00,12612.00,4916.00,595.00,2064.00,0.00,5037.00
2025,9,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",140.00,16.00,3.35,0.00,11.11,0.00,1.54,0.00,0.00,509.00,109.00,0.00,332.00,0.00,68.00
2025,9,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",178.00,21.00,6.22,0.00,7.85,0.00,6.92,0.00,0.00,672.00,199.00,0.00,240.00,0.00,233.00
2025,9,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",102.00,22.00,7.18,0.00,11.14,0.00,3.68,0.00,0.00,1061.00,437.00,0.00,480.00,0.00,144.00
2025,9,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",244.00,73.00,12.30,4.88,44.56,0.00,11.26,1.00,1.00,4637.00,583.00,378.00,2940.00,0.00,736.00
2025,9,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60.00,12.00,1.82,0.00,7.12,0.00,3.06,0.00,0.00,414.00,141.00,0.00,169.00,0.00,104.00
2025,9,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",180.00,47.00,7.33,1.00,29.25,0.87,8.56,1.00,1.00,2296.00,428.00,70.00,1119.00,53.00,626.00
2025,9,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",199.00,48.00,8.58,5.50,25.25,0.06,8.62,0.00,0.00,2091.00,425.00,279.00,1013.00,1.00,373.00
2025,9,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",200.00,38.00,12.57,0.00,18.33,0.00,7.10,1.00,2.00,1554.00,622.00,0.00,676.00,0.00,256.00
2025,9,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",57.00,9.00,1.90,0.00,6.69,0.00,0.41,0.00,0.00,264.00,85.00,0.00,167.00,0.00,12.00
2025,9,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",292.00,33.00,7.91,0.76,19.98,1.44,2.91,1.00,2.00,1510.00,250.00,61.00,1033.00,41.00,125.00
2025,9,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,64.00,0.00,0.00,64.00,0.00,0.00
2025,9,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",120.00,14.00,2.96,0.00,5.70,0.00,5.34,0.00,1.00,472.00,69.00,0.00,220.00,0.00,183.00
2025,9,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",110.00,15.00,3.33,0.00,7.64,0.99,3.04,0.00,0.00,575.00,215.00,0.00,234.00,72.00,54.00
2025,9,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",300.00,88.00,11.35,0.74,64.20,1.00,10.71,4.00,4.00,3175.00,553.00,86.00,2035.00,16.00,485.00
2025,9,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",441.00,101.00,24.49,7.71,53.21,0.00,15.58,1.00,1.00,4975.00,1754.00,618.00,2075.00,0.00,528.00
2025,9,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",611.00,72.00,28.25,1.00,24.48,0.00,18.27,2.00,0.00,3107.00,1542.00,15.00,801.00,0.00,749.00
2025,9,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",175.00,30.00,7.63,0.57,15.01,1.00,5.78,0.00,1.00,1252.00,290.00,21.00,507.00,35.00,399.00
2025,9,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",30.00,3.00,1.12,0.00,1.88,0.00,0.00,0.00,0.00,168.00,69.00,0.00,99.00,0.00,0.00
2025,9,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",117.00,30.00,12.01,0.00,14.61,0.00,3.38,1.00,0.00,1660.00,1274.00,0.00,327.00,0.00,59.00
2025,9,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",241.00,53.00,14.76,0.00,31.97,0.00,6.27,0.00,1.00,1883.00,800.00,0.00,888.00,0.00,195.00
2025,9,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",60.00,11.00,5.53,0.00,2.92,0.00,2.55,0.00,0.00,405.00,267.00,0.00,73.00,0.00,65.00
2025,9,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",398.00,62.00,18.22,0.81,22.02,0.29,20.66,2.00,3.00,2843.00,1104.00,76.00,752.00,8.00,903.00
2025,9,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",970.00,185.00,37.79,4.97,88.98,1.00,52.26,18.00,10.00,8409.00,2581.00,396.00,3227.00,18.00,2187.00
2025,9,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",6568.00,1094.00,208.26,23.48,460.61,11.03,390.62,42.00,5.00,57833.00,14323.00,1769.00,16287.00,409.00,25045.00
2025,9,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",814.00,203.00,30.72,13.82,82.93,1.51,74.02,8.00,0.00,10334.00,1920.00,705.00,3500.00,43.00,4166.00
2025,9,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",133.00,19.00,5.90,0.00,6.37,0.00,6.73,1.00,0.00,691.00,375.00,0.00,158.00,0.00,158.00
2025,9,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",77.00,11.00,1.38,0.00,2.65,0.00,6.98,1.00,1.00,388.00,55.00,0.00,112.00,0.00,221.00
2025,9,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",168.00,30.00,13.63,0.00,7.24,0.00,9.13,2.00,0.00,2686.00,1596.00,0.00,341.00,0.00,749.00
2025,9,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",26.00,2.00,0.56,0.00,1.28,0.00,0.17,0.00,0.00,43.00,10.00,0.00,30.00,0.00,3.00
2025,9,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",139.00,23.00,8.88,0.00,6.96,0.00,7.16,1.00,0.00,1111.00,366.00,0.00,332.00,0.00,413.00
2025,9,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",2877.00,1062.00,104.16,9.84,809.82,0.34,137.84,26.00,1.00,77840.00,10421.00,582.00,53098.00,23.00,13716.00
2025,9,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",524.00,149.00,33.49,3.19,72.62,0.00,39.70,3.00,5.00,10226.00,2685.00,605.00,3615.00,0.00,3321.00
2025,9,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",82.00,10.00,1.96,0.00,3.00,0.00,5.03,0.00,0.00,490.00,181.00,0.00,143.00,0.00,166.00
2025,9,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",26.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,61.00,0.00,0.00,0.00,0.00
2025,9,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",127.00,21.00,9.10,0.00,3.00,0.00,8.90,1.00,0.00,1100.00,502.00,0.00,130.00,0.00,468.00
2025,9,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",328.00,67.00,14.26,0.31,35.43,0.26,16.74,3.00,2.00,5041.00,799.00,52.00,2931.00,6.00,1253.00
2025,9,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1082.00,196.00,50.49,2.21,68.40,0.00,74.89,2.00,12.00,12614.00,2504.00,1097.00,2805.00,0.00,6208.00
2025,9,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",32.00,4.00,0.40,0.00,1.02,0.10,2.48,0.00,0.00,266.00,33.00,0.00,17.00,9.00,207.00
2025,9,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2845.00,422.00,135.75,9.73,120.00,5.52,151.00,24.00,8.00,33693.00,12429.00,756.00,6615.00,182.00,13711.00
2025,9,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",276.00,46.00,8.14,1.19,15.44,0.00,21.23,0.00,1.00,3060.00,502.00,30.00,781.00,0.00,1747.00
2025,9,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",621.00,83.00,14.84,3.92,32.11,0.81,31.32,1.00,0.00,5278.00,1118.00,191.00,1742.00,29.00,2198.00
2025,9,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",330.00,51.00,18.56,2.23,21.12,1.00,8.10,1.00,1.00,2922.00,839.00,136.00,1386.00,35.00,526.00
2025,9,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1188.00,179.00,57.49,3.69,66.11,0.09,51.61,5.00,1.00,14158.00,4036.00,917.00,3310.00,14.00,5881.00
2025,9,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,9,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",96.00,21.00,8.01,0.37,7.72,0.00,4.90,0.00,0.00,1915.00,720.00,29.00,631.00,0.00,535.00
2025,9,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",153.00,24.00,6.72,2.04,5.68,0.00,9.55,2.00,0.00,1618.00,260.00,157.00,424.00,0.00,777.00
2025,9,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30.00,11.00,2.30,0.00,7.70,0.02,0.98,0.00,1.00,491.00,95.00,0.00,349.00,1.00,46.00
2025,9,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",118.00,17.00,2.83,1.00,8.36,0.00,4.82,2.00,3.00,1185.00,199.00,189.00,343.00,0.00,454.00
2025,9,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",62.00,6.00,1.91,0.00,2.42,0.00,1.67,1.00,0.00,192.00,70.00,0.00,87.00,0.00,35.00
2025,9,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",370.00,57.00,9.49,2.49,19.94,1.79,23.30,0.00,0.00,4287.00,694.00,301.00,1242.00,41.00,2009.00
2025,9,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",32.00,8.00,2.24,0.00,4.46,0.00,1.30,0.00,0.00,426.00,104.00,0.00,264.00,0.00,58.00
2025,9,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",346.00,44.00,12.40,0.68,12.92,0.00,18.01,2.00,1.00,2520.00,739.00,81.00,728.00,0.00,972.00
2025,9,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",1399.00,156.00,54.69,3.35,39.43,0.00,58.52,0.00,2.00,14321.00,4879.00,345.00,1982.00,0.00,7115.00
2025,9,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1808.00,187.00,46.16,2.02,84.00,0.00,54.82,0.00,2.00,13433.00,3130.00,111.00,2770.00,0.00,7422.00
2025,9,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19681.00,1579.00,573.97,58.21,264.47,2.00,680.35,7.00,4.00,121254.00,64843.00,5067.00,10335.00,226.00,40783.00
2025,9,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1069.00,153.00,59.05,2.00,43.09,0.00,48.86,2.00,0.00,11916.00,5678.00,136.00,2655.00,0.00,3447.00
2025,9,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",778.00,106.00,38.00,0.00,28.15,0.00,39.85,0.00,4.00,6454.00,2587.00,0.00,1306.00,0.00,2561.00
2025,9,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2196.00,722.00,84.23,11.41,479.45,0.00,146.91,13.00,4.00,57490.00,12118.00,908.00,31796.00,0.00,12668.00
2025,9,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",453.00,45.00,22.97,0.00,10.57,0.00,11.46,0.00,1.00,2209.00,1140.00,0.00,503.00,0.00,566.00
2025,9,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",471.00,57.00,29.35,0.00,19.53,0.00,8.12,0.00,0.00,2925.00,1783.00,0.00,557.00,0.00,585.00
2025,9,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",777.00,142.00,36.24,2.59,87.60,0.00,15.57,0.00,7.00,7094.00,2527.00,74.00,3183.00,0.00,1310.00
2025,9,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",991.00,166.00,54.10,0.67,82.25,0.00,28.98,0.00,5.00,8755.00,3451.00,91.00,3415.00,0.00,1798.00
2025,9,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1024.00,200.00,68.84,3.07,86.94,0.71,40.43,6.00,6.00,14091.00,5753.00,81.00,4976.00,30.00,3251.00
2025,9,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4807.00,505.00,182.72,11.48,94.90,0.45,215.45,2.00,3.00,41781.00,19705.00,2353.00,4477.00,38.00,15208.00
2025,9,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",572.00,109.00,37.45,2.00,60.56,0.00,8.99,0.00,2.00,7866.00,1928.00,99.00,5312.00,0.00,527.00
2025,9,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",865.00,147.00,54.55,0.56,60.16,0.00,31.73,3.00,7.00,9038.00,4175.00,66.00,2556.00,0.00,2241.00
2025,9,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",239.00,44.00,25.17,0.98,9.77,0.00,8.07,0.00,0.00,3122.00,2098.00,64.00,481.00,0.00,479.00
2025,9,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",686.00,85.00,46.97,1.14,24.43,0.00,12.46,0.00,0.00,5667.00,3571.00,120.00,1127.00,0.00,849.00
2025,9,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2560.00,295.00,97.99,11.50,99.00,0.00,86.51,5.00,15.00,21273.00,8196.00,863.00,5326.00,0.00,6888.00
2025,9,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1249.00,208.00,63.11,2.01,112.43,0.00,30.45,0.00,1.00,9989.00,4081.00,102.00,4065.00,0.00,1741.00
2025,9,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3026.00,405.00,144.45,7.90,123.21,1.00,128.44,5.00,3.00,27998.00,14484.00,735.00,4801.00,66.00,7912.00
2025,9,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2525.00,333.00,84.02,13.78,108.69,0.00,126.51,7.00,18.00,23952.00,6552.00,1169.00,6960.00,0.00,9271.00
2025,9,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1525.00,245.00,99.15,1.75,76.32,0.00,67.77,0.00,0.00,14686.00,7156.00,63.00,3181.00,0.00,4286.00
2025,9,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",107.00,10.00,4.99,0.00,3.01,0.00,2.00,0.00,0.00,479.00,258.00,0.00,159.00,0.00,62.00
2025,9,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",815.00,164.00,55.82,0.21,82.92,0.00,25.05,0.00,9.00,10149.00,3848.00,15.00,4184.00,0.00,2102.00
2025,9,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5504.00,667.00,206.37,17.81,227.56,0.00,215.26,5.00,10.00,51893.00,26833.00,2008.00,8354.00,0.00,14698.00
2025,9,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",1012.00,211.00,78.05,0.00,79.65,0.00,53.29,1.00,0.00,14113.00,6185.00,0.00,4213.00,0.00,3715.00
2025,9,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",531.00,72.00,28.60,0.00,27.75,0.00,15.65,0.00,0.00,3267.00,1278.00,0.00,1331.00,0.00,658.00
2025,9,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",826.00,123.00,45.63,0.00,43.71,0.00,33.65,0.00,11.00,7956.00,3584.00,0.00,2018.00,0.00,2354.00
2025,9,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",786.00,140.00,47.00,1.19,70.02,0.00,21.80,6.00,11.00,6435.00,2353.00,33.00,3009.00,0.00,1040.00
2025,9,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2716.00,316.00,104.98,13.69,74.45,0.00,122.89,3.00,3.00,25600.00,10035.00,1487.00,3018.00,0.00,11060.00
2025,9,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1141.00,215.00,58.79,2.97,118.30,0.00,34.93,0.00,1.00,12233.00,5057.00,211.00,3967.00,0.00,2998.00
2025,9,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4367.00,459.00,161.47,9.57,102.18,0.00,185.77,6.00,1.00,33559.00,14178.00,1461.00,4387.00,0.00,13533.00
2025,9,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",977.00,149.00,71.31,2.62,26.52,0.00,48.55,1.00,2.00,10073.00,5356.00,91.00,1069.00,0.00,3557.00
2025,9,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1372.00,277.00,80.91,5.30,82.50,0.00,108.28,0.00,0.00,18911.00,6567.00,273.00,3350.00,0.00,8721.00
2025,9,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",180.00,36.00,8.39,1.91,9.53,0.00,16.17,2.00,0.00,1994.00,532.00,163.00,321.00,0.00,978.00
2025,9,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",104.00,29.00,7.71,1.08,5.04,0.00,15.17,1.00,0.00,1598.00,497.00,24.00,231.00,0.00,846.00
2025,9,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",74.00,11.00,3.41,0.00,4.74,0.00,2.85,0.00,0.00,564.00,104.00,0.00,204.00,0.00,256.00
2025,9,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",219.00,51.00,17.04,3.67,16.54,0.00,13.75,1.00,0.00,2922.00,872.00,279.00,686.00,0.00,1085.00
2025,9,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",214.00,35.00,17.36,0.75,4.26,0.00,12.63,0.00,0.00,2877.00,1593.00,63.00,155.00,0.00,1066.00
2025,9,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",80.00,19.00,5.96,1.44,7.09,0.00,4.52,0.00,1.00,1260.00,494.00,111.00,256.00,0.00,399.00
2025,9,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1859.00,424.00,90.62,13.26,176.22,0.00,143.89,3.00,1.00,30817.00,7889.00,2029.00,7844.00,0.00,13055.00
2025,9,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",737.00,194.00,43.21,2.32,68.68,0.00,79.79,6.00,2.00,18056.00,3137.00,136.00,5977.00,0.00,8806.00
2025,9,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",154.00,24.00,5.71,1.00,0.59,0.00,16.69,1.00,0.00,2743.00,760.00,980.00,34.00,0.00,969.00
2025,9,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",90.00,19.00,9.41,1.00,4.64,0.00,3.95,0.00,0.00,882.00,351.00,58.00,242.00,0.00,231.00
2025,9,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",95.00,9.00,1.81,0.00,1.61,0.00,5.58,0.00,1.00,765.00,70.00,0.00,52.00,0.00,643.00
2025,9,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",123.00,14.00,6.80,0.00,1.00,0.00,6.20,0.00,0.00,591.00,297.00,0.00,21.00,0.00,273.00
2025,9,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",308.00,48.00,16.47,0.17,10.84,0.00,20.52,0.00,0.00,3663.00,940.00,18.00,339.00,0.00,2366.00
2025,9,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",290.00,41.00,19.17,0.36,8.46,0.00,13.01,0.00,0.00,2531.00,1012.00,14.00,238.00,0.00,1267.00
2025,9,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",942.00,230.00,52.41,4.82,75.97,0.00,96.81,7.00,1.00,25429.00,7775.00,1761.00,4319.00,0.00,11574.00
2025,9,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",450.00,102.00,33.63,1.74,26.31,0.00,40.32,1.00,1.00,7857.00,2140.00,93.00,1070.00,0.00,4554.00
2025,9,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",203.00,52.00,12.86,0.97,18.02,0.00,20.15,1.00,0.00,5271.00,1554.00,630.00,1653.00,0.00,1434.00
2025,9,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1050.00,174.00,61.91,1.04,29.15,0.00,81.90,1.00,0.00,12917.00,4547.00,43.00,1278.00,0.00,7049.00
2025,9,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",172.00,24.00,9.94,0.00,3.09,0.00,10.98,0.00,0.00,2093.00,531.00,0.00,132.00,0.00,1430.00
2025,9,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",285.00,58.00,17.30,1.03,8.48,0.00,31.19,0.00,0.00,5857.00,2534.00,27.00,381.00,0.00,2915.00
2025,9,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",77.00,27.00,5.55,2.11,5.26,0.00,14.08,0.00,1.00,1899.00,214.00,296.00,289.00,0.00,1100.00
2025,9,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",329.00,75.00,24.33,0.33,10.76,0.00,39.58,4.00,0.00,6284.00,1626.00,14.00,569.00,0.00,4075.00
2025,9,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",631.00,159.00,44.31,4.05,32.46,0.00,78.19,1.00,1.00,14640.00,4828.00,783.00,1324.00,0.00,7705.00
