DEPARTURES_PERFORMED,SEATS,PASSENGERS,ORIGIN,DEST,YEAR,QUARTER
6.0,1068.0,986.0,PDX,LAX,2025,1
6.0,1068.0,992.0,LAX,PDX,2025,1
6.0,1074.0,613.0,TPA,LAX,2025,1
6.0,1074.0,646.0,SFO,MIA,2025,1
6.0,1074.0,682.0,SFO,SEA,2025,1
6.0,1074.0,701.0,PHX,LAX,2025,1
6.0,1074.0,733.0,SEA,SFO,2025,1
6.0,1074.0,803.0,PDX,SFO,2025,1
6.0,1074.0,852.0,SFO,PDX,2025,1
6.0,1074.0,875.0,LAX,TPA,2025,1
6.0,1074.0,875.0,SFO,TPA,2025,1
6.0,1074.0,916.0,ORD,SFO,2025,1
6.0,1074.0,925.0,LAX,ORD,2025,1
6.0,1074.0,933.0,SMF,ORD,2025,1
6.0,1074.0,952.0,SFO,PSP,2025,1
6.0,1074.0,953.0,SFO,MIA,2025,1
6.0,1074.0,976.0,ORD,SAN,2025,1
6.0,1074.0,981.0,IAH,PSP,2025,1
6.0,1074.0,1024.0,SAN,ORD,2025,1
6.0,1074.0,1039.0,EWR,SMF,2025,1
6.0,1074.0,1047.0,PSP,ORD,2025,1
6.0,1080.0,29.0,LRD,SAN,2025,1
6.0,1080.0,314.0,SAN,AZA,2025,1
6.0,1080.0,698.0,LAS,LAX,2025,1
6.0,1080.0,782.0,LAX,ATL,2025,1
6.0,1080.0,845.0,SAN,LRD,2025,1
6.0,1080.0,976.0,ATL,LAX,2025,1
6.0,1116.0,650.0,PDX,SFO,2025,1
6.0,1116.0,742.0,IAH,ONT,2025,1
6.0,1116.0,769.0,SFO,PDX,2025,1
6.0,1116.0,856.0,ONT,IAH,2025,1
6.0,1116.0,948.0,DFW,SFO,2025,1
6.0,1116.0,992.0,SFO,DFW,2025,1
6.0,1133.0,736.0,LAX,LAS,2025,1
6.0,1140.0,536.0,SMF,PHX,2025,1
6.0,1140.0,546.0,LAX,SFO,2025,1
6.0,1140.0,665.0,SFO,LAX,2025,1
6.0,1140.0,987.0,SFO,MIA,2025,1
6.0,1140.0,1040.0,ONT,CLT,2025,1
6.0,1140.0,1075.0,MIA,SFO,2025,1
6.0,1164.0,567.0,SFO,LAX,2025,1
6.0,1164.0,600.0,LAX,SFO,2025,1
6.0,1170.0,891.0,SFO,CLT,2025,1
6.0,1176.0,646.0,ONT,PHX,2025,1
6.0,1176.0,738.0,PHX,ONT,2025,1
6.0,1176.0,1022.0,CLT,SMF,2025,1
6.0,1176.0,1103.0,SMF,MIA,2025,1
6.0,1176.0,1133.0,MIA,SMF,2025,1
6.0,1194.0,1137.0,LAX,SEA,2025,1
6.0,1374.0,933.0,ORD,LAX,2025,1
6.0,1380.0,982.0,LAX,DEN,2025,1
6.0,1380.0,1040.0,SFO,LAS,2025,1
6.0,1380.0,1071.0,IAH,LAX,2025,1
6.0,1380.0,1097.0,LAX,IAH,2025,1
6.0,1380.0,1107.0,SMF,DEN,2025,1
6.0,1380.0,1131.0,DEN,LAX,2025,1
6.0,1380.0,1147.0,SEA,LAX,2025,1
6.0,1404.0,1248.0,PHL,LAX,2025,1
6.0,1404.0,1267.0,LAX,KOA,2025,1
6.0,1404.0,1289.0,LAX,HNL,2025,1
6.0,1404.0,1305.0,LAX,PHL,2025,1
6.0,1404.0,1316.0,LAX,MIA,2025,1
6.0,1404.0,1353.0,MIA,LAX,2025,1
6.0,1404.0,1386.0,HNL,LAX,2025,1
6.0,1404.0,1391.0,KOA,LAX,2025,1
6.0,1440.0,442.0,DEN,PSP,2025,1
6.0,1440.0,1043.0,SEA,LAX,2025,1
6.0,1440.0,1131.0,SFO,LAX,2025,1
6.0,1440.0,1224.0,LAX,DEN,2025,1
6.0,1440.0,1242.0,LAX,SEA,2025,1
6.0,1440.0,1246.0,LAS,ONT,2025,1
6.0,1542.0,976.0,IAD,SFO,2025,1
6.0,1542.0,1353.0,IAD,SFO,2025,1
6.0,1542.0,1354.0,SFO,IAD,2025,1
6.0,1656.0,1581.0,LAX,EWR,2025,1
6.0,1656.0,1597.0,EWR,LAX,2025,1
6.0,1824.0,1641.0,LAX,MIA,2025,1
6.0,1824.0,1648.0,MIA,LAX,2025,1
6.0,2002.0,1906.0,LAX,EWR,2025,1
6.0,2006.0,1870.0,EWR,LAX,2025,1
7.0,0.0,0.0,BUR,MEM,2025,1
7.0,0.0,0.0,KOA,ONT,2025,1
7.0,0.0,0.0,LAX,SEA,2025,1
7.0,0.0,0.0,OAK,IND,2025,1
7.0,0.0,0.0,OAK,LRD,2025,1
7.0,0.0,0.0,ONT,DEN,2025,1
7.0,0.0,0.0,ORD,LAX,2025,1
7.0,0.0,0.0,ORD,LAX,2025,1
7.0,0.0,0.0,PDX,OAK,2025,1
7.0,0.0,0.0,PDX,OAK,2025,1
7.0,0.0,0.0,SEA,LAX,2025,1
7.0,0.0,0.0,SMF,ILN,2025,1
7.0,0.0,0.0,SMF,PHX,2025,1
7.0,210.0,93.0,CEC,HHR,2025,1
7.0,210.0,98.0,HHR,CEC,2025,1
7.0,210.0,106.0,CEC,HHR,2025,1
7.0,490.0,356.0,PSP,LAX,2025,1
7.0,496.0,0.0,DEN,SFO,2025,1
7.0,496.0,305.0,MRY,SFO,2025,1
7.0,504.0,179.0,SMF,PHX,2025,1
7.0,504.0,278.0,LAX,SMF,2025,1
7.0,532.0,387.0,LAS,LAX,2025,1
7.0,882.0,754.0,MFR,SFO,2025,1
7.0,882.0,765.0,ONT,DEN,2025,1
7.0,882.0,785.0,PSP,ORD,2025,1
7.0,882.0,798.0,DEN,ONT,2025,1
7.0,882.0,806.0,ORD,PSP,2025,1
7.0,909.0,446.0,OAK,SLC,2025,1
7.0,910.0,315.0,OAK,SLC,2025,1
7.0,910.0,688.0,SNA,MSP,2025,1
7.0,959.0,759.0,SBD,PVU,2025,1
7.0,959.0,817.0,PVU,SBD,2025,1
7.0,959.0,871.0,PIT,LAX,2025,1
7.0,959.0,891.0,LAX,PIT,2025,1
7.0,1001.0,591.0,EUG,OAK,2025,1
7.0,1001.0,642.0,RNO,OAK,2025,1
7.0,1001.0,678.0,OAK,RNO,2025,1
7.0,1001.0,679.0,LGB,AUS,2025,1
7.0,1001.0,693.0,LAX,AUS,2025,1
7.0,1001.0,722.0,SJC,GEG,2025,1
7.0,1001.0,735.0,PSP,SJC,2025,1
7.0,1001.0,735.0,SAN,MSY,2025,1
7.0,1001.0,737.0,PSP,DEN,2025,1
7.0,1001.0,813.0,ONT,BNA,2025,1
7.0,1001.0,826.0,OAK,GEG,2025,1
7.0,1001.0,841.0,SJC,PSP,2025,1
7.0,1001.0,852.0,ONT,AUS,2025,1
7.0,1001.0,853.0,BOI,SAN,2025,1
7.0,1001.0,863.0,MDW,LAX,2025,1
7.0,1001.0,865.0,ONT,AUS,2025,1
7.0,1001.0,870.0,AUS,OAK,2025,1
7.0,1001.0,882.0,SJC,HOU,2025,1
7.0,1001.0,891.0,ONT,HOU,2025,1
7.0,1001.0,899.0,SAN,MSY,2025,1
7.0,1001.0,903.0,SLC,LGB,2025,1
7.0,1001.0,935.0,DEN,PSP,2025,1
7.0,1043.0,593.0,BOI,STS,2025,1
7.0,1043.0,734.0,SLE,BUR,2025,1
7.0,1050.0,597.0,FAT,DEN,2025,1
7.0,1050.0,681.0,RDM,SFO,2025,1
7.0,1050.0,737.0,DEN,BUR,2025,1
7.0,1050.0,835.0,DEN,SJC,2025,1
7.0,1050.0,845.0,DEN,BUR,2025,1
7.0,1050.0,858.0,SLC,SFO,2025,1
7.0,1050.0,925.0,ONT,SFO,2025,1
7.0,1050.0,932.0,SNA,DEN,2025,1
7.0,1050.0,993.0,IAH,SNA,2025,1
7.0,1050.0,993.0,ORD,SNA,2025,1
7.0,1092.0,638.0,MRY,LAS,2025,1
7.0,1092.0,639.0,LAS,MRY,2025,1
7.0,1092.0,647.0,LAS,SMX,2025,1
7.0,1092.0,658.0,SMX,LAS,2025,1
7.0,1092.0,794.0,MFR,SNA,2025,1
7.0,1092.0,861.0,SNA,MFR,2025,1
7.0,1092.0,899.0,MFR,SNA,2025,1
7.0,1092.0,904.0,SCK,PHX,2025,1
7.0,1092.0,913.0,SNA,IDA,2025,1
7.0,1092.0,916.0,PHX,SCK,2025,1
7.0,1092.0,979.0,SNA,IDA,2025,1
7.0,1099.0,965.0,LAX,PDX,2025,1
7.0,1113.0,898.0,SJC,KOA,2025,1
7.0,1116.0,908.0,SAN,LIH,2025,1
7.0,1120.0,1062.0,LAX,AUS,2025,1
7.0,1162.0,443.0,BZN,LAX,2025,1
7.0,1162.0,508.0,LAX,BZN,2025,1
7.0,1162.0,677.0,AUS,LAX,2025,1
7.0,1162.0,698.0,LAX,AUS,2025,1
7.0,1162.0,759.0,IND,SFO,2025,1
7.0,1162.0,818.0,SEA,SFO,2025,1
7.0,1162.0,831.0,SFO,IND,2025,1
7.0,1162.0,878.0,SAN,ORD,2025,1
7.0,1162.0,902.0,SFO,IND,2025,1
7.0,1162.0,936.0,SFO,ORD,2025,1
7.0,1162.0,965.0,SFO,DFW,2025,1
7.0,1162.0,983.0,SFO,IAH,2025,1
7.0,1162.0,988.0,ORD,SAN,2025,1
7.0,1162.0,1011.0,LAX,IAD,2025,1
7.0,1162.0,1030.0,LAX,IAH,2025,1
7.0,1162.0,1078.0,SFO,ONT,2025,1
7.0,1162.0,1084.0,SFO,AUS,2025,1
7.0,1204.0,556.0,SMF,PHX,2025,1
7.0,1204.0,671.0,LAX,PHX,2025,1
7.0,1204.0,853.0,PHX,SAN,2025,1
7.0,1204.0,853.0,RDU,LAX,2025,1
7.0,1204.0,858.0,LAS,LAX,2025,1
7.0,1204.0,881.0,PHX,SAN,2025,1
7.0,1204.0,921.0,SAN,PHX,2025,1
7.0,1204.0,931.0,DFW,ONT,2025,1
7.0,1204.0,1031.0,PHX,SMF,2025,1
7.0,1204.0,1087.0,RDU,LAX,2025,1
7.0,1204.0,1172.0,ONT,DFW,2025,1
7.0,1225.0,470.0,ELP,LAX,2025,1
7.0,1225.0,485.0,SAN,ABQ,2025,1
7.0,1225.0,635.0,SBA,SMF,2025,1
7.0,1225.0,636.0,EUG,OAK,2025,1
7.0,1225.0,672.0,LGB,ABQ,2025,1
7.0,1225.0,674.0,SLC,SJC,2025,1
7.0,1225.0,719.0,SJC,PSP,2025,1
7.0,1225.0,720.0,PSP,MDW,2025,1
7.0,1225.0,725.0,LGB,STL,2025,1
7.0,1225.0,742.0,ABQ,SAN,2025,1
7.0,1225.0,744.0,SAN,MCI,2025,1
7.0,1225.0,780.0,SMF,SLC,2025,1
7.0,1225.0,782.0,BOI,SJC,2025,1
7.0,1225.0,792.0,SJC,SLC,2025,1
7.0,1225.0,797.0,LAX,MCI,2025,1
7.0,1225.0,799.0,SJC,SLC,2025,1
7.0,1225.0,825.0,MCI,LAX,2025,1
7.0,1225.0,825.0,MCI,SAN,2025,1
7.0,1225.0,842.0,STL,LGB,2025,1
7.0,1225.0,844.0,BOI,SMF,2025,1
7.0,1225.0,874.0,RNO,LAX,2025,1
7.0,1225.0,878.0,SBA,OAK,2025,1
7.0,1225.0,893.0,LGB,STL,2025,1
7.0,1225.0,893.0,PSP,SJC,2025,1
7.0,1225.0,901.0,DAL,ONT,2025,1
7.0,1225.0,918.0,SEA,SMF,2025,1
7.0,1225.0,918.0,STL,SMF,2025,1
7.0,1225.0,924.0,SAT,LAX,2025,1
7.0,1225.0,945.0,AUS,ONT,2025,1
7.0,1225.0,948.0,ONT,BNA,2025,1
7.0,1225.0,951.0,OAK,MCI,2025,1
7.0,1225.0,957.0,SAN,SAT,2025,1
7.0,1225.0,960.0,SAN,MSY,2025,1
7.0,1225.0,964.0,MDW,SMF,2025,1
7.0,1225.0,995.0,OAK,AUS,2025,1
7.0,1225.0,1001.0,LGB,BNA,2025,1
7.0,1225.0,1025.0,BNA,LGB,2025,1
7.0,1225.0,1025.0,SLC,SAN,2025,1
7.0,1225.0,1029.0,MDW,OAK,2025,1
7.0,1225.0,1040.0,SFO,MDW,2025,1
7.0,1225.0,1049.0,BNA,SMF,2025,1
7.0,1225.0,1051.0,SAN,STL,2025,1
7.0,1225.0,1072.0,AUS,OAK,2025,1
7.0,1225.0,1073.0,SFO,STL,2025,1
7.0,1225.0,1080.0,LAX,STL,2025,1
7.0,1225.0,1083.0,RNO,LAX,2025,1
7.0,1225.0,1083.0,SMF,DAL,2025,1
7.0,1225.0,1104.0,OAK,AUS,2025,1
7.0,1232.0,991.0,OAK,SNA,2025,1
7.0,1232.0,996.0,SNA,OAK,2025,1
7.0,1232.0,1101.0,DFW,SJC,2025,1
7.0,1232.0,1114.0,LAX,MCI,2025,1
7.0,1232.0,1117.0,LAX,IAH,2025,1
7.0,1232.0,1130.0,MCI,LAX,2025,1
7.0,1232.0,1148.0,BWI,LAX,2025,1
7.0,1232.0,1174.0,IAH,SFO,2025,1
7.0,1232.0,1183.0,LAX,BWI,2025,1
7.0,1232.0,1202.0,EWR,LAX,2025,1
7.0,1232.0,1203.0,LAX,EWR,2025,1
7.0,1246.0,570.0,SJC,SAN,2025,1
7.0,1246.0,685.0,SFO,OGG,2025,1
7.0,1246.0,707.0,IAD,SAN,2025,1
7.0,1246.0,730.0,PDX,LAX,2025,1
7.0,1246.0,752.0,SAN,IAD,2025,1
7.0,1246.0,895.0,EWR,SAN,2025,1
7.0,1246.0,902.0,SFO,LAX,2025,1
7.0,1246.0,959.0,PDX,SAN,2025,1
7.0,1246.0,962.0,PDX,LAX,2025,1
7.0,1246.0,980.0,HNL,SAN,2025,1
7.0,1246.0,988.0,SAN,ATL,2025,1
7.0,1246.0,1008.0,TPA,SAN,2025,1
7.0,1246.0,1021.0,LAX,SFO,2025,1
7.0,1246.0,1025.0,HNL,SFO,2025,1
7.0,1246.0,1049.0,SAN,SEA,2025,1
7.0,1246.0,1057.0,SAN,PDX,2025,1
7.0,1246.0,1063.0,SAN,KOA,2025,1
7.0,1246.0,1066.0,BOS,SAN,2025,1
7.0,1246.0,1066.0,SAN,SFO,2025,1
7.0,1246.0,1081.0,LAX,HNL,2025,1
7.0,1246.0,1086.0,LAX,PDX,2025,1
7.0,1246.0,1094.0,SFO,ORD,2025,1
7.0,1246.0,1095.0,OGG,SFO,2025,1
7.0,1246.0,1114.0,HNL,SFO,2025,1
7.0,1253.0,485.0,LAX,CLE,2025,1
7.0,1253.0,634.0,BWI,LAX,2025,1
7.0,1253.0,672.0,SEA,SFO,2025,1
7.0,1253.0,810.0,FLL,SFO,2025,1
7.0,1253.0,873.0,SFO,TPA,2025,1
7.0,1253.0,890.0,IAH,SMF,2025,1
7.0,1253.0,940.0,TPA,SFO,2025,1
7.0,1253.0,965.0,MSY,SFO,2025,1
7.0,1253.0,1034.0,AUS,SFO,2025,1
7.0,1253.0,1064.0,ONT,SFO,2025,1
7.0,1253.0,1074.0,SFO,FLL,2025,1
7.0,1253.0,1085.0,SFO,ONT,2025,1
7.0,1253.0,1091.0,RDU,SFO,2025,1
7.0,1253.0,1095.0,SFO,MSY,2025,1
7.0,1253.0,1172.0,LAX,MCO,2025,1
7.0,1253.0,1186.0,MIA,SFO,2025,1
7.0,1253.0,1189.0,SFO,BWI,2025,1
7.0,1259.0,998.0,ATL,LAX,2025,1
7.0,1260.0,1133.0,LAX,ATL,2025,1
7.0,1272.0,668.0,SAN,PHX,2025,1
7.0,1272.0,796.0,PHX,SAN,2025,1
7.0,1278.0,869.0,PHX,LAX,2025,1
7.0,1278.0,946.0,EUG,SNA,2025,1
7.0,1278.0,967.0,SNA,EUG,2025,1
7.0,1281.0,874.0,SNA,EUG,2025,1
7.0,1281.0,921.0,EUG,SNA,2025,1
7.0,1290.0,953.0,SAN,DEN,2025,1
7.0,1290.0,1049.0,DEN,SAN,2025,1
7.0,1302.0,723.0,SEA,ONT,2025,1
7.0,1302.0,724.0,SAN,SMF,2025,1
7.0,1302.0,790.0,LAX,SJC,2025,1
7.0,1302.0,849.0,ONT,SLC,2025,1
7.0,1302.0,851.0,SLC,ONT,2025,1
7.0,1302.0,872.0,SEA,ONT,2025,1
7.0,1302.0,954.0,ONT,SEA,2025,1
7.0,1302.0,1024.0,MSP,SFO,2025,1
7.0,1302.0,1089.0,DFW,SAN,2025,1
7.0,1302.0,1121.0,ONT,SFO,2025,1
7.0,1302.0,1126.0,SAN,DFW,2025,1
7.0,1323.0,763.0,SFO,HNL,2025,1
7.0,1323.0,1057.0,MSP,SFO,2025,1
7.0,1323.0,1302.0,HNL,SFO,2025,1
7.0,1350.0,1029.0,LAX,LIH,2025,1
7.0,1351.0,1143.0,LIH,LAX,2025,1
7.0,1360.0,1248.0,DFW,SFO,2025,1
7.0,1369.0,1024.0,KOA,LAX,2025,1
7.0,1369.0,1180.0,LAX,KOA,2025,1
7.0,1393.0,690.0,LAX,PDX,2025,1
7.0,1393.0,733.0,PDX,LAX,2025,1
7.0,1519.0,896.0,SAN,ATL,2025,1
7.0,1522.0,406.0,ATL,SAN,2025,1
7.0,1603.0,1451.0,LAX,DFW,2025,1
7.0,1610.0,1157.0,LAX,SEA,2025,1
7.0,1610.0,1337.0,ONT,DFW,2025,1
7.0,1610.0,1372.0,DFW,ONT,2025,1
7.0,1680.0,457.0,SFO,PSP,2025,1
7.0,1680.0,739.0,PHX,LAX,2025,1
7.0,1680.0,980.0,PHX,LAX,2025,1
7.0,1680.0,1071.0,SMF,DEN,2025,1
7.0,1680.0,1196.0,DEN,SMF,2025,1
7.0,1680.0,1207.0,SJC,LAX,2025,1
7.0,1680.0,1216.0,DFW,ONT,2025,1
7.0,1680.0,1239.0,PHX,SFO,2025,1
7.0,1680.0,1385.0,DEN,LAX,2025,1
7.0,1680.0,1511.0,ONT,DFW,2025,1
7.0,1974.0,1002.0,ATL,SAN,2025,1
7.0,2450.0,2318.0,SFO,IAD,2025,1
7.0,2450.0,2359.0,IAD,SFO,2025,1
7.0,2456.0,1927.0,SFO,KOA,2025,1
7.0,2456.0,2122.0,KOA,SFO,2025,1
8.0,0.0,0.0,ANC,LAX,2025,1
8.0,0.0,0.0,BUR,RFD,2025,1
8.0,0.0,0.0,DEN,ONT,2025,1
8.0,0.0,0.0,EWR,LAX,2025,1
8.0,0.0,0.0,EWR,LAX,2025,1
8.0,0.0,0.0,EWR,LAX,2025,1
8.0,0.0,0.0,EWR,OAK,2025,1
8.0,0.0,0.0,FAT,ONT,2025,1
8.0,0.0,0.0,IAH,ONT,2025,1
8.0,0.0,0.0,ILN,ONT,2025,1
8.0,0.0,0.0,ILN,SMF,2025,1
8.0,0.0,0.0,IND,SJC,2025,1
8.0,0.0,0.0,IND,SJC,2025,1
8.0,0.0,0.0,IND,SJC,2025,1
8.0,0.0,0.0,LAX,EWR,2025,1
8.0,0.0,0.0,LAX,EWR,2025,1
8.0,0.0,0.0,LAX,EWR,2025,1
8.0,0.0,0.0,MEM,LAX,2025,1
8.0,0.0,0.0,MHR,SDF,2025,1
8.0,0.0,0.0,OAK,IND,2025,1
8.0,0.0,0.0,OAK,RNO,2025,1
8.0,0.0,0.0,OAK,SDF,2025,1
8.0,0.0,0.0,ONT,DEN,2025,1
8.0,0.0,0.0,ONT,PHL,2025,1
8.0,0.0,0.0,ONT,SDF,2025,1
8.0,0.0,0.0,PDX,OAK,2025,1
8.0,0.0,0.0,PDX,OAK,2025,1
8.0,0.0,0.0,PDX,ONT,2025,1
8.0,0.0,0.0,SMF,ILN,2025,1
8.0,0.0,0.0,SMF,MEM,2025,1
8.0,64.0,31.0,PHX,IPL,2025,1
8.0,73.0,73.0,IPL,PHX,2025,1
8.0,240.0,146.0,HHR,CEC,2025,1
8.0,400.0,231.0,MRY,SFO,2025,1
8.0,400.0,306.0,SFO,MRY,2025,1
8.0,544.0,241.0,KOA,LAX,2025,1
8.0,544.0,281.0,LAX,KOA,2025,1
8.0,584.0,0.0,SAN,SAN,2025,1
8.0,584.0,434.0,SFO,MTJ,2025,1
8.0,584.0,440.0,MTJ,SFO,2025,1
8.0,596.0,355.0,BZN,SFO,2025,1
8.0,596.0,425.0,SFO,BZN,2025,1
8.0,608.0,267.0,SAN,EGE,2025,1
8.0,608.0,287.0,EGE,SAN,2025,1
8.0,608.0,331.0,SAN,RNO,2025,1
8.0,608.0,353.0,RNO,SAN,2025,1
8.0,608.0,466.0,RDM,SAN,2025,1
8.0,608.0,495.0,LAX,EUG,2025,1
8.0,608.0,498.0,SAN,RDM,2025,1
8.0,608.0,512.0,EUG,LAX,2025,1
8.0,608.0,550.0,PSP,IAH,2025,1
8.0,608.0,565.0,IAH,PSP,2025,1
8.0,703.0,249.0,LAX,SLC,2025,1
8.0,871.0,835.0,SAN,SEA,2025,1
8.0,872.0,818.0,SEA,SAN,2025,1
8.0,992.0,766.0,SNA,SEA,2025,1
8.0,992.0,849.0,SEA,SNA,2025,1
8.0,1008.0,600.0,SFO,MSY,2025,1
8.0,1008.0,611.0,BZN,SFO,2025,1
8.0,1008.0,739.0,SFO,BZN,2025,1
8.0,1008.0,794.0,MSY,SFO,2025,1
8.0,1008.0,848.0,ORD,SMF,2025,1
8.0,1024.0,551.0,BFL,PHX,2025,1
8.0,1024.0,845.0,PHX,BFL,2025,1
8.0,1040.0,947.0,SNA,MSP,2025,1
8.0,1096.0,946.0,OGD,SNA,2025,1
8.0,1096.0,952.0,SFO,PVU,2025,1
8.0,1096.0,952.0,SNA,OGD,2025,1
8.0,1096.0,954.0,PVU,SFO,2025,1
8.0,1144.0,479.0,ELP,LGB,2025,1
8.0,1144.0,541.0,SJC,EUG,2025,1
8.0,1144.0,624.0,SJC,SLC,2025,1
8.0,1144.0,650.0,PSP,OAK,2025,1
8.0,1144.0,689.0,BUR,MCI,2025,1
8.0,1144.0,715.0,SAT,BUR,2025,1
8.0,1144.0,748.0,BUR,SAT,2025,1
8.0,1144.0,749.0,MCI,BUR,2025,1
8.0,1144.0,754.0,SAN,ELP,2025,1
8.0,1144.0,792.0,SMF,TUS,2025,1
8.0,1144.0,846.0,GEG,SJC,2025,1
8.0,1144.0,846.0,SLC,SJC,2025,1
8.0,1144.0,860.0,MDW,SJC,2025,1
8.0,1144.0,879.0,LGB,MCI,2025,1
8.0,1144.0,884.0,LGB,AUS,2025,1
8.0,1144.0,904.0,TUS,SMF,2025,1
8.0,1144.0,907.0,SMF,MCI,2025,1
8.0,1144.0,921.0,SMF,STL,2025,1
8.0,1144.0,930.0,MDW,ONT,2025,1
8.0,1144.0,944.0,OAK,GEG,2025,1
8.0,1144.0,1005.0,BNA,SMF,2025,1
8.0,1144.0,1033.0,PSP,DEN,2025,1
8.0,1144.0,1050.0,SAN,BOI,2025,1
8.0,1192.0,645.0,STS,BOI,2025,1
8.0,1192.0,663.0,STS,SLC,2025,1
8.0,1192.0,701.0,PSP,RDM,2025,1
8.0,1192.0,724.0,SLC,STS,2025,1
8.0,1192.0,752.0,PSC,BUR,2025,1
8.0,1192.0,753.0,BUR,EUG,2025,1
8.0,1192.0,799.0,BUR,PSC,2025,1
8.0,1192.0,800.0,RDM,PSP,2025,1
8.0,1192.0,836.0,STS,PSP,2025,1
8.0,1192.0,857.0,MFR,BUR,2025,1
8.0,1192.0,859.0,EUG,BUR,2025,1
8.0,1192.0,863.0,PSP,STS,2025,1
8.0,1192.0,873.0,BUR,MFR,2025,1
8.0,1192.0,907.0,PSP,RDM,2025,1
8.0,1192.0,928.0,RDM,PSP,2025,1
8.0,1192.0,936.0,MFR,BUR,2025,1
8.0,1192.0,972.0,RDM,BUR,2025,1
8.0,1192.0,1015.0,BUR,ACV,2025,1
8.0,1192.0,1036.0,BUR,RDM,2025,1
8.0,1192.0,1058.0,ACV,BUR,2025,1
8.0,1200.0,764.0,DEN,FAT,2025,1
8.0,1200.0,788.0,SBP,DEN,2025,1
8.0,1200.0,953.0,LAX,SFO,2025,1
8.0,1248.0,875.0,LAS,MRY,2025,1
8.0,1248.0,890.0,LAX,FCA,2025,1
8.0,1248.0,896.0,FCA,LAX,2025,1
8.0,1248.0,902.0,MRY,LAS,2025,1
8.0,1248.0,959.0,LAX,BLI,2025,1
8.0,1248.0,969.0,LAX,SGF,2025,1
8.0,1248.0,997.0,BLI,LAX,2025,1
8.0,1248.0,1010.0,MFR,SNA,2025,1
8.0,1248.0,1013.0,SGF,LAX,2025,1
8.0,1248.0,1019.0,SNA,MFR,2025,1
8.0,1248.0,1083.0,OAK,BLI,2025,1
8.0,1248.0,1083.0,TUL,LAX,2025,1
8.0,1248.0,1088.0,LAX,MEM,2025,1
8.0,1248.0,1103.0,IDA,SNA,2025,1
8.0,1248.0,1111.0,BLI,OAK,2025,1
8.0,1248.0,1116.0,IDA,SNA,2025,1
8.0,1248.0,1128.0,LAX,TUL,2025,1
8.0,1248.0,1158.0,MEM,LAX,2025,1
8.0,1256.0,852.0,PDX,LAX,2025,1
8.0,1272.0,985.0,SFO,LAX,2025,1
8.0,1272.0,1016.0,FAT,SEA,2025,1
8.0,1272.0,1068.0,SEA,FAT,2025,1
8.0,1279.0,963.0,AUS,LAX,2025,1
8.0,1280.0,1124.0,SAN,SLC,2025,1
8.0,1280.0,1172.0,SLC,SAN,2025,1
8.0,1328.0,660.0,SFO,RNO,2025,1
8.0,1328.0,865.0,IND,SFO,2025,1
8.0,1328.0,890.0,IAH,SMF,2025,1
8.0,1328.0,906.0,CLE,SFO,2025,1
8.0,1328.0,917.0,SJC,DEN,2025,1
8.0,1328.0,926.0,SLC,SFO,2025,1
8.0,1328.0,943.0,LAX,SEA,2025,1
8.0,1328.0,951.0,DEN,LAX,2025,1
8.0,1328.0,968.0,BNA,SFO,2025,1
8.0,1328.0,981.0,RNO,SFO,2025,1
8.0,1328.0,993.0,ONT,SFO,2025,1
8.0,1328.0,1005.0,EUG,SFO,2025,1
8.0,1328.0,1010.0,IAH,LAX,2025,1
8.0,1328.0,1012.0,SMF,IAH,2025,1
8.0,1328.0,1067.0,SFO,SLC,2025,1
8.0,1328.0,1067.0,SMF,DEN,2025,1
8.0,1328.0,1131.0,SAN,ORD,2025,1
8.0,1328.0,1162.0,MCO,SFO,2025,1
8.0,1328.0,1180.0,BNA,SFO,2025,1
8.0,1328.0,1185.0,ORD,SFO,2025,1
8.0,1328.0,1188.0,MCO,LAX,2025,1
8.0,1328.0,1204.0,SFO,BNA,2025,1
8.0,1328.0,1210.0,SFO,ONT,2025,1
8.0,1328.0,1212.0,SFO,MCO,2025,1
8.0,1328.0,1213.0,SAN,IAH,2025,1
8.0,1328.0,1226.0,IAH,LAX,2025,1
8.0,1328.0,1280.0,IAH,SFO,2025,1
8.0,1376.0,907.0,PHX,LAX,2025,1
8.0,1376.0,919.0,SAN,PHX,2025,1
8.0,1376.0,996.0,LAX,ORD,2025,1
8.0,1376.0,1007.0,LAX,LAS,2025,1
8.0,1376.0,1116.0,DFW,ONT,2025,1
8.0,1376.0,1205.0,LAX,RDU,2025,1
8.0,1400.0,501.0,SBA,SMF,2025,1
8.0,1400.0,564.0,SEA,SMF,2025,1
8.0,1400.0,642.0,SJC,LGB,2025,1
8.0,1400.0,686.0,ABQ,LAX,2025,1
8.0,1400.0,694.0,GEG,OAK,2025,1
8.0,1400.0,721.0,OAK,EUG,2025,1
8.0,1400.0,802.0,OAK,MCI,2025,1
8.0,1400.0,809.0,AUS,OAK,2025,1
8.0,1400.0,811.0,SEA,OAK,2025,1
8.0,1400.0,860.0,AUS,ONT,2025,1
8.0,1400.0,889.0,OAK,BOI,2025,1
8.0,1400.0,893.0,ABQ,LAX,2025,1
8.0,1400.0,894.0,SJC,MDW,2025,1
8.0,1400.0,895.0,LAS,SBA,2025,1
8.0,1400.0,896.0,SJC,HOU,2025,1
8.0,1400.0,902.0,SAN,SAT,2025,1
8.0,1400.0,904.0,AUS,LGB,2025,1
