DEPARTURES_PERFORMED,SEATS,PASSENGERS,ORIGIN,DEST,YEAR,QUARTER
5.00,895.00,733.00,ORD,ATL,2025,3
5.00,895.00,783.00,SFO,ATL,2025,1
5.00,895.00,830.00,DEN,SAV,2025,2
5.00,895.00,864.00,SAV,DEN,2025,2
5.00,897.00,781.00,CHA,ATL,2025,3
5.00,899.00,751.00,ATL,PWM,2025,2
5.00,900.00,476.00,TVC,ATL,2025,3
5.00,900.00,566.00,SAV,CVG,2025,2
5.00,900.00,609.00,ATL,HVN,2025,4
5.00,900.00,609.00,IAD,SAV,2025,3
5.00,900.00,637.00,GRR,SAV,2025,3
5.00,900.00,648.00,OKC,ATL,2025,2
5.00,900.00,657.00,SAV,GRR,2025,3
5.00,900.00,671.00,SAV,IAD,2025,3
5.00,900.00,679.00,IND,SAV,2025,3
5.00,900.00,703.00,HVN,ATL,2025,4
5.00,900.00,719.00,CVG,SAV,2025,2
5.00,900.00,726.00,SAV,IND,2025,3
5.00,900.00,744.00,ATL,TVC,2025,3
5.00,900.00,758.00,HVN,ATL,2025,4
5.00,900.00,795.00,ATL,HVN,2025,4
5.00,900.00,806.00,ATL,MIA,2025,1
5.00,900.00,845.00,ELP,ATL,2025,4
5.00,906.00,659.00,MCO,ATL,2025,3
5.00,906.00,757.00,SAV,PIT,2025,3
5.00,912.00,547.00,ATL,TPA,2025,1
5.00,912.00,687.00,ATL,MIA,2025,3
5.00,912.00,820.00,ATL,DEN,2025,1
5.00,912.00,831.00,MDW,ATL,2025,4
5.00,912.00,833.00,ATL,BWI,2025,3
5.00,918.00,649.00,TPA,ATL,2025,1
5.00,918.00,847.00,ATL,DFW,2025,4
5.00,918.00,847.00,DEN,ATL,2025,1
5.00,918.00,870.00,TPA,ATL,2025,3
5.00,924.00,804.00,JFK,ATL,2025,2
5.00,924.00,816.00,ATL,JFK,2025,2
5.00,924.00,819.00,ATL,MCO,2025,2
5.00,924.00,827.00,ATL,FLL,2025,2
5.00,924.00,852.00,ATL,DEN,2025,2
5.00,924.00,870.00,MCO,ATL,2025,3
5.00,930.00,454.00,ATL,TPA,2025,1
5.00,930.00,493.00,ATL,CMH,2025,2
5.00,930.00,513.00,PBI,ATL,2025,2
5.00,930.00,514.00,AUS,ATL,2025,1
5.00,930.00,530.00,ATL,JAX,2025,2
5.00,930.00,533.00,CVG,ATL,2025,1
5.00,930.00,538.00,RSW,ATL,2025,4
5.00,930.00,543.00,ATL,RDU,2025,1
5.00,930.00,543.00,MSP,ATL,2025,3
5.00,930.00,576.00,ATL,PBI,2025,2
5.00,930.00,587.00,ATL,GRR,2025,3
5.00,930.00,599.00,JAX,ATL,2025,3
5.00,930.00,602.00,ATL,ORF,2025,3
5.00,930.00,626.00,JAX,ATL,2025,2
5.00,930.00,661.00,ORF,ATL,2025,1
5.00,930.00,663.00,LGA,ATL,2025,1
5.00,930.00,703.00,MCI,ATL,2025,4
5.00,930.00,707.00,SAT,ATL,2025,3
5.00,930.00,708.00,ATL,ORF,2025,1
5.00,930.00,712.00,ATL,MCI,2025,4
5.00,930.00,721.00,ATL,RSW,2025,4
5.00,930.00,722.00,ORF,ATL,2025,3
5.00,930.00,733.00,ATL,SAT,2025,3
5.00,930.00,759.00,MCO,ATL,2025,1
5.00,930.00,763.00,JFK,ATL,2025,3
5.00,930.00,797.00,PHX,ATL,2025,4
5.00,930.00,801.00,SJU,ATL,2025,3
5.00,930.00,807.00,FLL,ATL,2025,2
5.00,930.00,819.00,GRR,ATL,2025,3
5.00,930.00,835.00,ATL,ORD,2025,2
5.00,930.00,837.00,ATL,BOS,2025,3
5.00,930.00,838.00,ORD,ATL,2025,2
5.00,930.00,854.00,ATL,JFK,2025,3
5.00,930.00,875.00,ATL,LAS,2025,4
5.00,930.00,889.00,ATL,SJU,2025,3
5.00,930.00,895.00,BOS,ATL,2025,3
5.00,933.00,675.00,ATL,MKE,2025,2
5.00,933.00,793.00,MKE,ATL,2025,2
5.00,944.00,584.00,AGS,ATL,2025,3
5.00,945.00,532.00,PIT,ATL,2025,3
5.00,945.00,654.00,ATL,HVN,2025,1
5.00,945.00,690.00,ATL,JFK,2025,3
5.00,945.00,692.00,ATL,MYR,2025,2
5.00,945.00,716.00,MYR,ATL,2025,2
5.00,945.00,796.00,HVN,ATL,2025,1
5.00,945.00,826.00,JFK,ATL,2025,3
5.00,945.00,840.00,PWM,ATL,2025,1
5.00,945.00,862.00,ALB,ATL,2025,4
5.00,945.00,864.00,TPA,ATL,2025,1
5.00,945.00,887.00,PSP,ATL,2025,1
5.00,945.00,915.00,BZN,ATL,2025,1
5.00,946.00,707.00,RIC,ATL,2025,3
5.00,946.00,892.00,RSW,ATL,2025,2
5.00,947.00,898.00,MIA,ATL,2025,2
5.00,949.00,901.00,MSY,ATL,2025,2
5.00,949.00,923.00,BGR,ATL,2025,3
5.00,950.00,565.00,ATL,CLT,2025,2
5.00,950.00,675.00,ATL,PIT,2025,3
5.00,950.00,684.00,ATL,MIA,2025,2
5.00,950.00,870.00,MIA,ATL,2025,4
5.00,950.00,891.00,ATL,MIA,2025,4
5.00,951.00,771.00,ATL,IAD,2025,2
5.00,951.00,883.00,BGR,ATL,2025,2
5.00,951.00,893.00,ATL,MSY,2025,3
5.00,953.00,791.00,ATL,PSP,2025,1
5.00,953.00,821.00,ATL,RSW,2025,2
5.00,955.00,156.00,SAN,ATL,2025,1
5.00,955.00,696.00,ATL,BZN,2025,1
5.00,955.00,860.00,ATL,MSY,2025,2
5.00,955.00,893.00,ATL,ABQ,2025,1
5.00,955.00,906.00,ATL,BGR,2025,3
5.00,955.00,931.00,ATL,BGR,2025,2
5.00,956.00,764.00,ATL,PHX,2025,3
5.00,956.00,770.00,LAX,ATL,2025,3
5.00,959.00,751.00,JFK,ATL,2025,2
5.00,959.00,752.00,ATL,JFK,2025,2
5.00,964.00,256.00,CMH,ATL,2025,1
5.00,964.00,791.00,BHM,ATL,2025,3
5.00,970.00,662.00,ATL,TPA,2025,4
5.00,970.00,672.00,ATL,DCA,2025,4
5.00,970.00,727.00,PBI,ATL,2025,1
5.00,970.00,729.00,DCA,ATL,2025,4
5.00,970.00,788.00,TPA,ATL,2025,4
5.00,970.00,806.00,ATL,SAN,2025,1
5.00,970.00,812.00,ATL,MSP,2025,4
5.00,970.00,849.00,MSP,ATL,2025,4
5.00,970.00,866.00,ATL,MSP,2025,1
5.00,970.00,874.00,SAN,ATL,2025,1
5.00,970.00,917.00,ATL,PBI,2025,1
5.00,995.00,472.00,ATL,CLT,2025,2
5.00,995.00,640.00,BNA,ATL,2025,2
5.00,995.00,738.00,JAC,ATL,2025,4
5.00,1059.00,825.00,ATL,MSP,2025,4
5.00,1066.00,778.00,ANC,ATL,2025,4
5.00,1070.00,709.00,ATL,ANC,2025,4
5.00,1073.00,846.00,ATL,LAS,2025,1
5.00,1073.00,959.00,LAS,ATL,2025,1
5.00,1073.00,1044.00,ATL,LAX,2025,3
5.00,1075.00,1012.00,LAX,ATL,2025,3
5.00,1078.00,958.00,MSP,ATL,2025,3
5.00,1080.00,883.00,ATL,MSP,2025,3
5.00,1088.00,882.00,LAS,ATL,2025,1
5.00,1088.00,929.00,MSP,ATL,2025,1
5.00,1090.00,991.00,ATL,LAS,2025,1
5.00,1098.00,1035.00,MIA,ATL,2025,1
5.00,1100.00,1038.00,ATL,MIA,2025,1
5.00,1108.00,928.00,FLL,ATL,2025,1
5.00,1110.00,538.00,ATL,IAH,2025,3
5.00,1110.00,800.00,IAH,ATL,2025,1
5.00,1110.00,814.00,MSP,ATL,2025,2
5.00,1110.00,820.00,ATL,IAH,2025,1
5.00,1110.00,850.00,DFW,ATL,2025,1
5.00,1110.00,1001.00,ATL,MSP,2025,2
5.00,1110.00,1071.00,ATL,SJU,2025,3
5.00,1145.00,504.00,DTW,ATL,2025,2
5.00,1145.00,646.00,ATL,MIA,2025,2
5.00,1145.00,646.00,CMH,ATL,2025,3
5.00,1145.00,672.00,ATL,SJU,2025,2
5.00,1145.00,898.00,TPA,ATL,2025,1
5.00,1145.00,920.00,MIA,ATL,2025,2
5.00,1145.00,926.00,ATL,MSY,2025,3
5.00,1145.00,947.00,ATL,CMH,2025,3
5.00,1145.00,984.00,LGA,ATL,2025,1
5.00,1145.00,997.00,ATL,DTW,2025,2
5.00,1145.00,1007.00,ATL,BWI,2025,1
5.00,1145.00,1013.00,MSY,ATL,2025,3
5.00,1145.00,1077.00,ATL,EWR,2025,2
5.00,1150.00,500.00,IND,ATL,2025,2
5.00,1150.00,532.00,MCO,ATL,2025,2
5.00,1150.00,571.00,IND,ATL,2025,2
5.00,1150.00,688.00,FLL,ATL,2025,1
5.00,1150.00,704.00,ATL,IAD,2025,1
5.00,1150.00,712.00,IAD,ATL,2025,1
5.00,1150.00,721.00,TPA,ATL,2025,2
5.00,1150.00,724.00,ATL,IND,2025,2
5.00,1150.00,735.00,ATL,CMH,2025,4
5.00,1150.00,775.00,ATL,TPA,2025,2
5.00,1150.00,780.00,CLE,ATL,2025,2
5.00,1150.00,792.00,DFW,ATL,2025,1
5.00,1150.00,803.00,ORD,ATL,2025,1
5.00,1150.00,807.00,ATL,RDU,2025,4
5.00,1150.00,816.00,ATL,FLL,2025,2
5.00,1150.00,821.00,CMH,ATL,2025,4
5.00,1150.00,831.00,ATL,MCO,2025,2
5.00,1150.00,839.00,ATL,CVG,2025,1
5.00,1150.00,839.00,ATL,FLL,2025,1
5.00,1150.00,853.00,ATL,DTW,2025,2
5.00,1150.00,864.00,MIA,ATL,2025,3
5.00,1150.00,877.00,ATL,TPA,2025,3
5.00,1150.00,880.00,ATL,EWR,2025,4
5.00,1150.00,883.00,ATL,ORF,2025,3
5.00,1150.00,887.00,ATL,AUS,2025,1
5.00,1150.00,897.00,ORF,ATL,2025,3
5.00,1150.00,899.00,MCO,ATL,2025,2
5.00,1150.00,904.00,FLL,ATL,2025,3
5.00,1150.00,905.00,ATL,IAD,2025,4
5.00,1150.00,907.00,DFW,ATL,2025,2
5.00,1150.00,910.00,MCO,ATL,2025,3
5.00,1150.00,914.00,MSY,ATL,2025,3
5.00,1150.00,916.00,BWI,ATL,2025,2
5.00,1150.00,922.00,ATL,RDU,2025,2
5.00,1150.00,941.00,AUS,ATL,2025,1
5.00,1150.00,972.00,SJU,ATL,2025,1
5.00,1150.00,976.00,SJU,ATL,2025,1
5.00,1150.00,983.00,ATL,MSP,2025,3
5.00,1150.00,990.00,LAS,ATL,2025,3
5.00,1150.00,1019.00,ATL,DTW,2025,2
5.00,1150.00,1019.00,ATL,MSY,2025,3
5.00,1150.00,1030.00,MSP,ATL,2025,3
5.00,1150.00,1034.00,ATL,LGA,2025,2
5.00,1150.00,1048.00,ATL,LGA,2025,3
5.00,1150.00,1073.00,LAX,ATL,2025,3
5.00,1150.00,1085.00,ATL,LAX,2025,3
5.00,1168.00,919.00,MCO,ATL,2025,4
5.00,1169.00,1146.00,PHX,ATL,2025,4
5.00,1170.00,876.00,ATL,DTW,2025,4
5.00,1170.00,948.00,DTW,ATL,2025,2
5.00,1170.00,967.00,ATL,MCO,2025,4
5.00,1170.00,1000.00,DTW,ATL,2025,4
5.00,1170.00,1001.00,ATL,PHX,2025,4
5.00,1170.00,1011.00,PHX,ATL,2025,2
5.00,1170.00,1033.00,ATL,PHX,2025,2
5.00,1179.00,638.00,JFK,ATL,2025,3
5.00,1200.00,311.00,ATL,PBI,2025,4
5.00,1200.00,484.00,PBI,ATL,2025,4
5.00,1200.00,526.00,ATL,PBI,2025,3
5.00,1200.00,552.00,ATL,IND,2025,4
5.00,1200.00,556.00,ATL,TPA,2025,1
5.00,1200.00,561.00,ATL,CVG,2025,1
5.00,1200.00,574.00,CLE,ATL,2025,4
5.00,1200.00,617.00,ATL,CMH,2025,4
5.00,1200.00,617.00,ATL,CVG,2025,4
5.00,1200.00,642.00,IND,ATL,2025,4
5.00,1200.00,643.00,CVG,ATL,2025,1
5.00,1200.00,655.00,ATL,BUF,2025,2
5.00,1200.00,695.00,ATL,AUS,2025,2
5.00,1200.00,695.00,ATL,CVG,2025,2
5.00,1200.00,706.00,PBI,ATL,2025,3
5.00,1200.00,709.00,ATL,SAT,2025,4
5.00,1200.00,713.00,SAV,PHL,2025,2
5.00,1200.00,723.00,ATL,CVG,2025,1
5.00,1200.00,731.00,SAT,ATL,2025,4
5.00,1200.00,732.00,ATL,CMH,2025,4
5.00,1200.00,737.00,PBI,ATL,2025,4
5.00,1200.00,740.00,CMH,ATL,2025,4
5.00,1200.00,741.00,IAD,ATL,2025,2
5.00,1200.00,753.00,CVG,ATL,2025,4
5.00,1200.00,756.00,BDL,ATL,2025,2
5.00,1200.00,763.00,ATL,PBI,2025,4
5.00,1200.00,765.00,CVG,ATL,2025,2
5.00,1200.00,766.00,ATL,BDL,2025,2
5.00,1200.00,775.00,SAV,PHL,2025,3
5.00,1200.00,798.00,ATL,MCI,2025,4
5.00,1200.00,800.00,AUS,ATL,2025,2
5.00,1200.00,803.00,BUF,ATL,2025,2
5.00,1200.00,804.00,TPA,ATL,2025,1
5.00,1200.00,805.00,ATL,JAX,2025,4
5.00,1200.00,805.00,ATL,MCI,2025,3
5.00,1200.00,825.00,PHL,SAV,2025,3
5.00,1200.00,839.00,LGA,ATL,2025,1
5.00,1200.00,840.00,MSP,ATL,2025,3
5.00,1200.00,844.00,BOS,ATL,2025,2
5.00,1200.00,845.00,MIA,ATL,2025,3
5.00,1200.00,846.00,SJU,ATL,2025,2
5.00,1200.00,856.00,ATL,MIA,2025,3
5.00,1200.00,856.00,ATL,SJU,2025,2
5.00,1200.00,857.00,ATL,FLL,2025,2
5.00,1200.00,858.00,CMH,ATL,2025,4
5.00,1200.00,860.00,ATL,BOS,2025,2
5.00,1200.00,869.00,JAX,ATL,2025,4
5.00,1200.00,883.00,ATL,IAD,2025,2
5.00,1200.00,892.00,MCI,ATL,2025,3
5.00,1200.00,907.00,MCI,ATL,2025,4
5.00,1200.00,925.00,ATL,MSP,2025,3
5.00,1200.00,931.00,ATL,DEN,2025,3
5.00,1200.00,934.00,ATL,DTW,2025,3
5.00,1200.00,947.00,ATL,PHX,2025,1
5.00,1200.00,961.00,ATL,BUF,2025,3
5.00,1200.00,991.00,DEN,ATL,2025,3
5.00,1200.00,1005.00,PHX,ATL,2025,1
5.00,1200.00,1040.00,DTW,ATL,2025,3
5.00,1200.00,1048.00,BUF,ATL,2025,3
5.00,1200.00,1070.00,LAS,ATL,2025,2
5.00,1200.00,1099.00,JFK,ATL,2025,1
5.00,1200.00,1101.00,ATL,JFK,2025,1
5.00,1410.00,733.00,SAN,ATL,2025,1
5.00,1410.00,985.00,PHX,ATL,2025,4
5.00,1410.00,1174.00,ATL,PHX,2025,4
5.00,1410.00,1250.00,ATL,SAN,2025,2
5.00,1410.00,1359.00,SAN,ATL,2025,2
5.00,1461.00,1251.00,LAX,ATL,2025,4
5.00,1490.00,1111.00,LAX,ATL,2025,2
5.00,1594.00,1423.00,MCO,ATL,2025,2
5.00,1596.00,1304.00,ATL,MCO,2025,2
6.00,0.00,0.00,ABY,JAX,2025,4
6.00,0.00,0.00,ABY,SDF,2025,3
6.00,0.00,0.00,ANC,ATL,2025,2
6.00,0.00,0.00,ATL,AFW,2025,4
6.00,0.00,0.00,ATL,CVG,2025,2
6.00,0.00,0.00,ATL,DFW,2025,4
6.00,0.00,0.00,ATL,MIA,2025,2
6.00,0.00,0.00,ATL,SDF,2025,4
6.00,0.00,0.00,DFW,ATL,2025,4
6.00,0.00,0.00,IND,ATL,2025,4
6.00,0.00,0.00,ORD,ATL,2025,4
6.00,0.00,0.00,PNS,ABY,2025,3
6.00,0.00,0.00,PNS,ABY,2025,4
6.00,0.00,0.00,RDU,ATL,2025,4
6.00,0.00,0.00,SAV,SDF,2025,4
6.00,0.00,0.00,SDF,ATL,2025,4
6.00,300.00,225.00,ABY,ATL,2025,3
6.00,300.00,234.00,ATL,ABY,2025,3
6.00,390.00,0.00,ATL,ATL,2025,1
6.00,390.00,214.00,ATL,AGS,2025,1
6.00,390.00,288.00,CLT,ATL,2025,3
6.00,390.00,297.00,SHV,ATL,2025,4
6.00,390.00,326.00,PHL,ATL,2025,2
6.00,390.00,336.00,PHL,SAV,2025,2
6.00,390.00,342.00,ATL,ORD,2025,4
6.00,390.00,345.00,ATL,PHL,2025,2
6.00,390.00,370.00,SAV,PHL,2025,2
6.00,390.00,382.00,AGS,ATL,2025,1
6.00,413.00,358.00,DHN,ATL,2025,3
6.00,414.00,204.00,LEX,ATL,2025,2
6.00,414.00,307.00,ATL,BMI,2025,4
6.00,414.00,319.00,CLT,ATL,2025,2
6.00,414.00,327.00,ATL,DHN,2025,3
6.00,414.00,333.00,ATL,GTR,2025,3
6.00,414.00,341.00,MLI,ATL,2025,4
6.00,414.00,351.00,ATL,MLI,2025,4
6.00,414.00,372.00,BMI,ATL,2025,4
6.00,414.00,406.00,ATL,LEX,2025,2
6.00,432.00,377.00,DAY,ATL,2025,2
6.00,432.00,413.00,TUL,ATL,2025,2
6.00,438.00,387.00,ATL,DAY,2025,1
6.00,438.00,389.00,DAY,ATL,2025,1
6.00,438.00,396.00,ATL,DAY,2025,2
6.00,444.00,344.00,ATL,ROA,2025,3
6.00,445.00,327.00,DCA,SAV,2025,1
6.00,450.00,269.00,LIT,ATL,2025,2
6.00,450.00,385.00,ROA,ATL,2025,4
6.00,450.00,391.00,ATL,ROA,2025,4
6.00,450.00,426.00,ATL,LIT,2025,2
6.00,450.00,427.00,ATL,TUL,2025,1
6.00,455.00,316.00,DHN,ATL,2025,4
6.00,456.00,0.00,ATL,ATL,2025,2
6.00,456.00,246.00,ATL,TUL,2025,1
6.00,456.00,252.00,ATL,VLD,2025,4
6.00,456.00,258.00,ATL,AEX,2025,1
6.00,456.00,289.00,ATL,MGM,2025,3
6.00,456.00,303.00,AEX,ATL,2025,1
6.00,456.00,309.00,JFK,SAV,2025,2
6.00,456.00,310.00,DCA,ATL,2025,1
6.00,456.00,310.00,DCA,SAV,2025,4
6.00,456.00,316.00,MGM,ATL,2025,1
6.00,456.00,318.00,SAV,DCA,2025,4
6.00,456.00,322.00,AEX,ATL,2025,2
6.00,456.00,324.00,MGM,ATL,2025,3
6.00,456.00,331.00,ATL,DHN,2025,4
6.00,456.00,335.00,ORD,ATL,2025,4
6.00,456.00,345.00,DCA,ATL,2025,4
6.00,456.00,366.00,ATL,MGM,2025,3
6.00,456.00,369.00,ATL,ORD,2025,4
6.00,456.00,382.00,TUL,ATL,2025,1
6.00,456.00,386.00,AGS,DFW,2025,1
6.00,456.00,388.00,ATL,EWR,2025,1
6.00,456.00,388.00,MGM,ATL,2025,3
6.00,456.00,390.00,EWR,ATL,2025,1
6.00,456.00,395.00,SAV,LGA,2025,4
6.00,456.00,396.00,ATL,EWR,2025,1
6.00,456.00,398.00,LGA,SAV,2025,4
6.00,456.00,403.00,DFW,AGS,2025,1
6.00,456.00,409.00,ATL,MOB,2025,1
6.00,456.00,415.00,ATL,DCA,2025,4
6.00,456.00,417.00,TUL,ATL,2025,1
6.00,456.00,423.00,MOB,ATL,2025,1
6.00,456.00,431.00,ATL,EWR,2025,2
6.00,456.00,435.00,ORD,SAV,2025,2
6.00,456.00,439.00,EWR,ATL,2025,1
6.00,456.00,450.00,SAV,ORD,2025,2
6.00,658.00,590.00,ATL,TVC,2025,3
6.00,658.00,637.00,TVC,ATL,2025,3
6.00,660.00,0.00,ATL,AHN,2025,4
6.00,660.00,446.00,BNA,ATL,2025,1
6.00,660.00,500.00,BNA,ATL,2025,2
6.00,660.00,566.00,ATL,BNA,2025,2
6.00,660.00,570.00,ATL,EWR,2025,2
6.00,660.00,621.00,SAV,MSP,2025,2
6.00,660.00,651.00,EWR,ATL,2025,2
6.00,756.00,481.00,EWR,ATL,2025,2
6.00,756.00,530.00,SAV,EWR,2025,1
6.00,756.00,534.00,IAD,ATL,2025,4
6.00,756.00,562.00,SAV,DEN,2025,4
6.00,756.00,563.00,SAV,ORD,2025,4
6.00,756.00,596.00,ATL,EWR,2025,3
6.00,756.00,632.00,IAH,ATL,2025,1
6.00,756.00,634.00,DEN,SAV,2025,4
6.00,756.00,664.00,ATL,IAH,2025,4
6.00,756.00,721.00,ATL,EWR,2025,2
6.00,768.00,354.00,MIA,SAV,2025,4
6.00,768.00,476.00,ORD,ATL,2025,1
6.00,768.00,477.00,ATL,CLT,2025,4
6.00,768.00,590.00,CLT,ATL,2025,4
6.00,768.00,615.00,SAV,MIA,2025,4
6.00,791.00,753.00,SYR,ATL,2025,1
6.00,792.00,423.00,ALB,ATL,2025,2
6.00,792.00,555.00,ATL,OKC,2025,1
6.00,792.00,557.00,ATL,DFW,2025,1
6.00,792.00,567.00,DCA,ATL,2025,1
6.00,792.00,578.00,ATL,DFW,2025,1
6.00,792.00,616.00,HOU,ATL,2025,2
6.00,792.00,619.00,OKC,ATL,2025,1
6.00,792.00,622.00,ATL,DCA,2025,1
6.00,792.00,648.00,SAV,ATL,2025,3
6.00,792.00,661.00,CHA,ATL,2025,3
6.00,792.00,668.00,DFW,ATL,2025,1
6.00,792.00,675.00,ATL,IAH,2025,2
6.00,792.00,680.00,ATL,CHA,2025,3
6.00,792.00,690.00,CLE,ATL,2025,4
6.00,792.00,691.00,ATL,SYR,2025,1
6.00,792.00,701.00,ATL,ALB,2025,1
6.00,792.00,704.00,ATL,HOU,2025,2
6.00,792.00,708.00,ATL,CLE,2025,4
6.00,792.00,709.00,ATL,DCA,2025,3
6.00,792.00,711.00,ATL,ALB,2025,2
6.00,792.00,741.00,IAH,ATL,2025,2
6.00,792.00,757.00,DFW,ATL,2025,1
6.00,792.00,758.00,ATL,SAV,2025,3
6.00,813.00,108.00,IND,ATL,2025,2
6.00,814.00,745.00,LSF,AEX,2025,4
6.00,840.00,718.00,BOS,SAV,2025,1
6.00,840.00,747.00,SAV,BOS,2025,1
6.00,858.00,371.00,ATL,MKE,2025,1
6.00,858.00,417.00,ATL,CLE,2025,1
6.00,858.00,503.00,SAV,DAL,2025,1
6.00,858.00,509.00,ATL,GSP,2025,2
6.00,858.00,550.00,DEN,ATL,2025,4
6.00,858.00,598.00,ATL,IND,2025,1
6.00,858.00,620.00,ATL,MSY,2025,4
6.00,858.00,642.00,PHX,ATL,2025,1
6.00,858.00,668.00,SDF,ATL,2025,1
6.00,858.00,669.00,ATL,MSY,2025,3
6.00,858.00,716.00,ATL,RSW,2025,1
6.00,858.00,754.00,ATL,MCI,2025,2
6.00,900.00,539.00,CLT,ATL,2025,1
6.00,900.00,610.00,ATL,ORD,2025,3
6.00,900.00,629.00,ATL,IAD,2025,1
6.00,900.00,641.00,ORD,ATL,2025,3
6.00,900.00,678.00,SAV,CLT,2025,1
6.00,900.00,685.00,SAV,ORD,2025,1
6.00,900.00,701.00,DEN,SAV,2025,3
6.00,900.00,738.00,ORD,SAV,2025,1
6.00,900.00,739.00,IAD,ATL,2025,3
6.00,900.00,743.00,ATL,DEN,2025,2
6.00,900.00,747.00,SAV,DEN,2025,3
6.00,900.00,755.00,DFW,SAV,2025,2
6.00,900.00,808.00,ATL,PHX,2025,4
6.00,900.00,843.00,SAV,DFW,2025,2
6.00,930.00,192.00,SAT,CSG,2025,2
6.00,936.00,390.00,SAV,PGD,2025,2
6.00,936.00,404.00,PGD,SAV,2025,2
6.00,941.00,805.00,AUS,ATL,2025,1
6.00,942.00,560.00,VPS,ATL,2025,1
6.00,942.00,699.00,ATL,IAD,2025,3
6.00,942.00,710.00,MEM,ATL,2025,2
6.00,942.00,745.00,ATL,VPS,2025,1
6.00,942.00,767.00,HOU,ATL,2025,2
6.00,942.00,773.00,ATL,HOU,2025,2
6.00,942.00,818.00,ATL,PWM,2025,4
6.00,942.00,819.00,DTW,ATL,2025,2
6.00,942.00,820.00,CHA,ATL,2025,2
6.00,942.00,891.00,PWM,ATL,2025,4
6.00,954.00,822.00,ATL,SAN,2025,1
6.00,954.00,862.00,SAN,ATL,2025,1
6.00,957.00,804.00,SEA,ATL,2025,3
6.00,959.00,850.00,CHS,ATL,2025,4
6.00,960.00,319.00,ELP,LSF,2025,4
6.00,960.00,789.00,TYS,ATL,2025,2
6.00,960.00,840.00,ATL,CHS,2025,2
6.00,960.00,863.00,SAN,ATL,2025,4
6.00,972.00,781.00,ATL,BOS,2025,1
6.00,972.00,869.00,JFK,ATL,2025,1
6.00,996.00,419.00,SAV,EWR,2025,3
6.00,996.00,507.00,EWR,SAV,2025,3
6.00,996.00,535.00,ORD,ATL,2025,2
6.00,996.00,562.00,IAD,ATL,2025,2
6.00,996.00,689.00,EWR,ATL,2025,2
6.00,996.00,746.00,DEN,ATL,2025,4
6.00,996.00,826.00,ATL,ORD,2025,2
6.00,996.00,869.00,ORD,ATL,2025,1
6.00,996.00,873.00,EWR,ATL,2025,4
6.00,1020.00,807.00,CSG,AEX,2025,1
6.00,1032.00,611.00,ATL,ORD,2025,2
6.00,1032.00,616.00,ORD,ATL,2025,1
6.00,1032.00,750.00,DFW,ATL,2025,3
6.00,1040.00,806.00,IAD,ATL,2025,4
6.00,1040.00,843.00,AGS,ATL,2025,2
6.00,1050.00,349.00,ATL,MEM,2025,1
6.00,1050.00,407.00,ATL,JAN,2025,1
6.00,1050.00,458.00,ATL,MKE,2025,1
6.00,1050.00,469.00,ATL,TPA,2025,4
6.00,1050.00,472.00,ATL,MCI,2025,3
6.00,1050.00,497.00,GSP,ATL,2025,1
6.00,1050.00,513.00,ATL,CMH,2025,2
6.00,1050.00,558.00,CMH,ATL,2025,2
6.00,1050.00,580.00,CMH,ATL,2025,2
6.00,1050.00,583.00,ATL,OMA,2025,1
6.00,1050.00,595.00,ATL,RDU,2025,3
6.00,1050.00,610.00,ATL,SRQ,2025,1
6.00,1050.00,632.00,SAV,HOU,2025,4
6.00,1050.00,640.00,ATL,BNA,2025,2
6.00,1050.00,644.00,ATL,PHL,2025,1
6.00,1050.00,646.00,BWI,SAV,2025,2
6.00,1050.00,648.00,ATL,PIT,2025,2
6.00,1050.00,655.00,CMH,ATL,2025,2
6.00,1050.00,663.00,ATL,TPA,2025,4
6.00,1050.00,668.00,SAV,MDW,2025,1
6.00,1050.00,669.00,CMH,ATL,2025,4
6.00,1050.00,678.00,OMA,ATL,2025,1
6.00,1050.00,689.00,IND,ATL,2025,3
6.00,1050.00,690.00,DAL,SAV,2025,2
6.00,1050.00,691.00,SAT,ATL,2025,3
6.00,1050.00,705.00,ATL,TPA,2025,3
6.00,1050.00,707.00,ATL,PIT,2025,3
6.00,1050.00,711.00,PBI,ATL,2025,1
6.00,1050.00,716.00,SAT,ATL,2025,1
6.00,1050.00,724.00,SAT,ATL,2025,3
6.00,1050.00,730.00,SAV,BNA,2025,4
6.00,1050.00,734.00,RDU,ATL,2025,2
6.00,1050.00,739.00,ATL,SDF,2025,2
6.00,1050.00,740.00,MCI,ATL,2025,4
6.00,1050.00,796.00,ATL,MCI,2025,2
6.00,1050.00,804.00,IND,ATL,2025,4
6.00,1050.00,812.00,SAV,BWI,2025,2
6.00,1050.00,841.00,IND,ATL,2025,2
6.00,1050.00,847.00,MCI,ATL,2025,3
6.00,1050.00,851.00,ATL,SRQ,2025,1
6.00,1050.00,860.00,SAV,BNA,2025,1
6.00,1050.00,866.00,ATL,PIT,2025,3
6.00,1050.00,870.00,ATL,JAX,2025,2
6.00,1050.00,887.00,PBI,ATL,2025,1
6.00,1050.00,902.00,ATL,RSW,2025,1
6.00,1050.00,914.00,ATL,PIT,2025,4
6.00,1050.00,935.00,SAV,BNA,2025,3
6.00,1052.00,655.00,ATL,IAD,2025,4
6.00,1056.00,519.00,SAV,EWR,2025,3
6.00,1056.00,596.00,EWR,SAV,2025,3
6.00,1056.00,705.00,ATL,MCO,2025,2
